[Zone]  ID=zSnow1a; dark=True; timeUntilNewDay=24; showFogOfWar=True; fogOfWar=True; minimapEnabled=True; allowCameraPastZoneEdges=False; cantAct=False; cantGameOver=False; alwaysKeepWeaponsUnsheathed=False; peaceful=False; overseerMode=False; rollingPinStyle=False; drawSky=False; drawSky_overrideYpos=-1; boatZone=False; wind=True; overworld=False; canDropItems=True; 
 travelSong=CC0-DeepNoise; travelSongVolume=1; travelSongPitch=0.5; song2=; song2Volume=1; song2Pitch=0; combatSong=CC0-DeepNoise; combatSongVolume=1; combatSongPitch=0; combatSongDelay=0; 
darkR=102; darkG=102; darkB=153; 
 screenWaveFreq=0; screenDarkWaveFreq=0; screenWaveAmp=0.01; screenDarkWaveAmp=0.01; screenWaveSpeed=0.2; screenWaveAmp_reflect=0.0014; 
 bgTerrainTypeID=; bgFXID=ocean; bgFX_sineWave=12; darkenedTileTexture=darkenedTile; bgScale=1; bgParallaxRatio=1; bgMoveSpeedX=0; bgMoveSpeedY=0; 
paletteOverride=; zoneDirtPalette=p61; zoneGrassPalette=p26; zoneGrassDarkPalette=p13; zoneStonePalette=pGreyD; zoneStoneDarkPalette=pGreyD2; zoneStoneLightPalette=pGreyD; zoneWaterPalette=pBlue; zoneDirtDarkPalette=p26; zoneWoodPalette=pWood; zoneWoodDarkPalette=pWoodDark; zoneMisc1Palette=p9; zoneMisc2Palette=p12; zoneMisc3Palette=pRed; zoneMisc4Palette=pBlue; zoneMisc5Palette=pGreen; zoneMisc6Palette=pOrange; zoneMisc7Palette=pYellow; zoneMisc8Palette=pPurple; 

combatMode=False; zoneFX=w_snowstormOccasional;zoneFXTime=16;zoneFX_x=-1;zoneFX_y=-1;

[Item] ID=xpGem; q=1; bu=True; x=0; y=0;
[Item] ID=cliffEdge1_S; q=1; x=0; y=2;
[Item] ID=cliffEdge1_N; q=1; x=52; y=49;
[Item] ID=cliffEdge1_NW; q=1; x=52; y=84;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=52; y=85;
[Item] ID=rubble; q=1; x=52; y=89;
[Item] ID=cliffEdge1_S; q=1; x=52; y=91;
[Item] ID=rubble; q=1; x=52; y=92;
[Item] ID=rocks1; q=1; x=52; y=95;
[Item] ID=cliffEdge1_corner; q=1; x=52; y=98;
[Item] ID=cliffEdge1_SW; q=1; x=52; y=99;
[Item] ID=cliffEdge1_S; q=1; x=52; y=100;
[Item] ID=cliffEdge1_S; q=1; x=52; y=101;
[Item] ID=cliffEdge1_S; q=1; x=52; y=102;
[Item] ID=cliffEdge1_S; q=1; x=53; y=1;
[Item] ID=cliffEdge1_S; q=1; x=53; y=3;
[Item] ID=cliffEdge1_S; q=1; x=53; y=4;
[Item] ID=cliffEdge1_S; q=1; x=53; y=6;
[Item] ID=rubble; q=1; x=53; y=15;
[Item] ID=cliffEdge1_S; q=1; x=53; y=27;
[Item] ID=cliffEdge1_S; q=1; x=53; y=30;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=53; y=34;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=53; y=35;
[Item] ID=cliffEdge1_S; q=1; x=53; y=36;
[Item] ID=cliffEdge1_S; q=1; x=53; y=37;
[Item] ID=cliffEdge1_N; q=1; x=53; y=45;
[Item] ID=cliffEdge1_NW; q=1; x=53; y=46;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=53; y=47;
[Item] ID=cliffEdge1_N; q=1; x=53; y=48;
[Item] ID=cliffEdge1_N; q=1; x=53; y=49;
[Item] ID=rubble; q=1; x=53; y=51;
[Item] ID=rubble; q=1; x=53; y=63;
[Item] ID=cliffEdge1_N; q=1; x=53; y=84;
[Item] ID=pebbles1; q=1; r=180; x=53; y=86;
[Item] ID=rubble; q=1; x=53; y=90;
[Item] ID=cliffEdge1_S; q=1; x=53; y=91;
[Item] ID=cliffEdge1_S; q=1; x=53; y=99;
[Item] ID=cliffEdge1_S; q=1; x=53; y=100;
[Item] ID=cliffEdge1_S; q=1; x=53; y=101;
[Item] ID=cliffEdge1_S; q=1; x=53; y=102;
[Item] ID=cliffEdge1_S; q=1; x=54; y=1;
[Item] ID=cliffEdge1_S; q=1; x=54; y=3;
[Item] ID=cliffEdge1_S; q=1; x=54; y=4;
[Item] ID=cliffEdge1_S; q=1; x=54; y=6;
[Item] ID=cliffEdge1_S; q=1; x=54; y=27;
[Item] ID=cliffEdge1_S; q=1; x=54; y=30;
[Item] ID=rubble; q=1; x=54; y=32;
[Item] ID=cliffEdge1_S; q=1; x=54; y=35;
[Item] ID=cliffEdge1_S; q=1; x=54; y=36;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=54; y=37;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=54; y=38;
[Item] ID=cliffEdge1_N; q=1; x=54; y=45;
[Item] ID=cliffEdge1_N; q=1; x=54; y=46;
[Item] ID=cliffEdge1_N; q=1; x=54; y=48;
[Item] ID=cliffEdge1_N; q=1; x=54; y=49;
[Item] ID=cliffEdge1_N; q=1; x=54; y=84;
[Item] ID=cliffEdge1_S; q=1; x=54; y=91;
[Item] ID=column; q=1; x=54; y=95;
[Item] ID=gem_small1; q=1; bu=True; x=54; y=96;
[Item] ID=cliffEdge1_S; q=1; x=54; y=99;
[Item] ID=cliffEdge1_S; q=1; x=54; y=100;
[Item] ID=cliffEdge1_S; q=1; x=54; y=101;
[Item] ID=cliffEdge1_S; q=1; x=54; y=102;
[Item] ID=cliffEdge1_S; q=1; x=55; y=1;
[Item] ID=cliffEdge1_S; q=1; x=55; y=3;
[Item] ID=cliffEdge1_S; q=1; x=55; y=4;
[Item] ID=cliffEdge1_S; q=1; x=55; y=6;
[Item] ID=cliffEdge1_S; q=1; x=55; y=27;
[Item] ID=cliffEdge1_S; q=1; x=55; y=30;
[Item] ID=rubble; q=1; x=55; y=31;
[Item] ID=cliffEdge1_S; q=1; x=55; y=35;
[Item] ID=cliffEdge1_S; q=1; x=55; y=36;
[Item] ID=cliffEdge1_S; q=1; x=55; y=38;
[Item] ID=cliffEdge1_NW; q=1; x=55; y=44;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=55; y=45;
[Item] ID=cliffEdge1_N; q=1; x=55; y=46;
[Item] ID=cliffEdge1_NW; q=1; x=55; y=47;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=55; y=48;
[Item] ID=cliffEdge1_N; q=1; x=55; y=49;
[Item] ID=rocks1; q=1; x=55; y=77;
[Item] ID=cliffEdge1_N; q=1; x=55; y=84;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=55; y=91;
[Item] ID=cliffEdge1_SW; q=1; x=55; y=92;
[Item] ID=cliffEdge1_S; q=1; x=55; y=99;
[Item] ID=cliffEdge1_S; q=1; x=55; y=100;
[Item] ID=cliffEdge1_S; q=1; x=55; y=101;
[Item] ID=cliffEdge1_S; q=1; x=55; y=102;
[Item] ID=cliffEdge1_S; q=1; x=56; y=1;
[Item] ID=cliffEdge1_S; q=1; x=56; y=3;
[Item] ID=cliffEdge1_S; q=1; x=56; y=4;
[Item] ID=cliffEdge1_S; q=1; x=56; y=6;
[Item] ID=rubble; q=1; x=56; y=8;
[Item] ID=cliffEdge1_S; q=1; x=56; y=27;
[Item] ID=cliffEdge1_S; q=1; x=56; y=30;
[Item] ID=cliffEdge1_S; q=1; x=56; y=35;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=56; y=36;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=56; y=37;
[Item] ID=cliffEdge1_S; q=1; x=56; y=38;
[Item] ID=cliffEdge1_N; q=1; x=56; y=44;
[Item] ID=cliffEdge1_NW; q=1; r=-360; x=56; y=46;
[Item] ID=cliffEdge1_E_top; q=1; x=56; y=47;
[Item] ID=cliffEdge1_N; q=1; x=56; y=47;
[Item] ID=cliffEdge1_N; q=1; x=56; y=49;
[Item] ID=cliffEdge1_NW; q=1; r=-360; x=56; y=84;
[Item] ID=cliffEdge1_corner2_top_E; q=1; x=56; y=85;
[Item] ID=cliffEdge1_S; q=1; x=56; y=92;
[Item] ID=cliffEdge1_S; q=1; x=56; y=99;
[Item] ID=cliffEdge1_S; q=1; x=56; y=100;
[Item] ID=cliffEdge1_S; q=1; x=56; y=101;
[Item] ID=cliffEdge1_S; q=1; x=56; y=102;
[Item] ID=cliffEdge1_S; q=1; x=57; y=1;
[Item] ID=cliffEdge1_S; q=1; x=57; y=3;
[Item] ID=cliffEdge1_S; q=1; x=57; y=4;
[Item] ID=cliffEdge1_S; q=1; x=57; y=6;
[Item] ID=rubble; q=1; x=57; y=9;
[Item] ID=rubble; q=1; x=57; y=22;
[Item] ID=cliffEdge1_S; q=1; x=57; y=27;
[Item] ID=cliffEdge1_S; q=1; x=57; y=30;
[Item] ID=cliffEdge1_S; q=1; x=57; y=35;
[Item] ID=cliffEdge1_S; q=1; x=57; y=37;
[Item] ID=cliffEdge1_S; q=1; x=57; y=38;
[Item] ID=rocks1; q=1; x=57; y=43;
[Item] ID=cliffEdge1_N; q=1; x=57; y=44;
[Item] ID=rubble; q=1; x=57; y=46;
[Item] ID=cliffEdge1_N; q=1; x=57; y=47;
[Item] ID=cliffEdge1_NW; q=1; x=57; y=48;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=57; y=49;
[Item] ID=cliffEdge1_N; q=1; x=57; y=85;
[Item] ID=rubble; q=1; x=57; y=86;
[Item] ID=cliffEdge1_S; q=1; x=57; y=92;
[Item] ID=rubble; q=1; x=57; y=93;
[Item] ID=cliffEdge1_S; q=1; x=57; y=99;
[Item] ID=cliffEdge1_S; q=1; x=57; y=100;
[Item] ID=cliffEdge1_S; q=1; x=57; y=101;
[Item] ID=cliffEdge1_S; q=1; x=57; y=102;
[Item] ID=cliffEdge1_S; q=1; x=58; y=1;
[Item] ID=cliffEdge1_S; q=1; x=58; y=3;
[Item] ID=cliffEdge1_S; q=1; x=58; y=4;
[Item] ID=cliffEdge1_S; q=1; x=58; y=6;
[Item] ID=cliffEdge1_S; q=1; x=58; y=27;
[Item] ID=cliffEdge1_S; q=1; x=58; y=30;
[Item] ID=cliffEdge1_S; q=1; x=58; y=35;
[Item] ID=cliffEdge1_S; q=1; x=58; y=37;
[Item] ID=cliffEdge1_S; q=1; x=58; y=38;
[Item] ID=cliffEdge1_N; q=1; x=58; y=44;
[Item] ID=cliffEdge1_N; q=1; x=58; y=47;
[Item] ID=cliffEdge1_N; q=1; x=58; y=48;
[Item] ID=cliffEdge1_N; q=1; x=58; y=85;
[Item] ID=rocks1; q=1; x=58; y=89;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=58; y=91;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=58; y=92;
[Item] ID=cliffEdge1_S; q=1; x=58; y=99;
[Item] ID=cliffEdge1_S; q=1; x=58; y=100;
[Item] ID=cliffEdge1_S; q=1; x=58; y=101;
[Item] ID=cliffEdge1_S; q=1; x=58; y=102;
[Item] ID=cliffEdge1_S; q=1; x=59; y=1;
[Item] ID=cliffEdge1_S; q=1; x=59; y=3;
[Item] ID=cliffEdge1_S; q=1; x=59; y=4;
[Item] ID=cliffEdge1_S; q=1; x=59; y=6;
[Item] ID=cliffEdge1_S; q=1; x=59; y=27;
[Item] ID=cliffEdge1_S; q=1; x=59; y=30;
[Item] ID=cliffEdge1_S; q=1; x=59; y=35;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=59; y=36;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=59; y=37;
[Item] ID=cliffEdge1_S; q=1; x=59; y=38;
[Item] ID=blood_pool; q=2; x=59; y=41;
[Item] ID=cliffEdge1_N; q=1; x=59; y=44;
[Item] ID=cliffEdge1_NW; q=1; r=-360; x=59; y=47;
[Item] ID=cliffEdge1_E_top; q=1; x=59; y=48;
[Item] ID=cliffEdge1_N; q=1; x=59; y=48;
[Item] ID=rubble; q=1; x=59; y=59;
[Item] ID=cliffEdge1_NW; q=1; r=-360; x=59; y=85;
[Item] ID=cliffEdge1_E_top; q=1; x=59; y=86;
[Item] ID=cliffEdge1_E; q=1; x=59; y=87;
[Item] ID=cliffEdge1_E; q=1; x=59; y=88;
[Item] ID=cliffEdge1_E; q=1; x=59; y=89;
[Item] ID=cliffEdge1_E; q=1; x=59; y=90;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=59; y=91;
[Item] ID=cliffEdge1_S; q=1; x=59; y=99;
[Item] ID=cliffEdge1_S; q=1; x=59; y=100;
[Item] ID=cliffEdge1_S; q=1; x=59; y=101;
[Item] ID=cliffEdge1_S; q=1; x=59; y=102;
[Item] ID=cliffEdge1_S; q=1; x=60; y=1;
[Item] ID=gem_small1; q=1; bu=True; x=60; y=2;
[Item] ID=cliffEdge1_S; q=1; x=60; y=3;
[Item] ID=cliffEdge1_S; q=1; x=60; y=4;
[Item] ID=cliffEdge1_S; q=1; x=60; y=6;
[Item] ID=cliffEdge1_S; q=1; x=60; y=27;
[Item] ID=cliffEdge1_S; q=1; x=60; y=30;
[Item] ID=cliffEdge1_S; q=1; x=60; y=35;
[Item] ID=cliffEdge1_S; q=1; x=60; y=36;
[Item] ID=cliffEdge1_S; q=1; x=60; y=38;
[Item] ID=cliffEdge1_N; q=1; x=60; y=44;
[Item] ID=cliffEdge1_N; q=1; x=60; y=48;
[Item] ID=cliffEdge1_S; q=1; x=60; y=99;
[Item] ID=cliffEdge1_S; q=1; x=60; y=100;
[Item] ID=cliffEdge1_S; q=1; x=60; y=101;
[Item] ID=cliffEdge1_S; q=1; x=60; y=102;
[Item] ID=cliffEdge1_corner; q=1; x=61; y=1;
[Item] ID=cliffEdge1_SW; q=1; x=61; y=2;
[Item] ID=cliffEdge1_S; q=1; x=61; y=3;
[Item] ID=cliffEdge1_S; q=1; x=61; y=4;
[Item] ID=cliffEdge1_S; q=1; x=61; y=6;
[Item] ID=cliffEdge1_S; q=1; x=61; y=27;
[Item] ID=cliffEdge1_S; q=1; x=61; y=30;
[Item] ID=cliffEdge1_S; q=1; x=61; y=35;
[Item] ID=cliffEdge1_S; q=1; x=61; y=36;
[Item] ID=cliffEdge1_S; q=1; x=61; y=38;
[Item] ID=cliffEdge1_N; q=1; x=61; y=44;
[Item] ID=rubble; q=1; x=61; y=47;
[Item] ID=cliffEdge1_N; q=1; x=61; y=48;
[Item] ID=rubble; q=1; x=61; y=54;
[Item] ID=pebbles1; q=1; x=61; y=97;
[Item] ID=cliffEdge1_S; q=1; x=61; y=99;
[Item] ID=cliffEdge1_S; q=1; x=61; y=100;
[Item] ID=cliffEdge1_S; q=1; x=61; y=101;
[Item] ID=cliffEdge1_S; q=1; x=61; y=102;
[Item] ID=cliffEdge1_S; q=1; x=62; y=2;
[Item] ID=cliffEdge1_S; q=1; x=62; y=3;
[Item] ID=cliffEdge1_S; q=1; x=62; y=4;
[Item] ID=cliffEdge1_S; q=1; x=62; y=6;
[Item] ID=cliffEdge1_S; q=1; x=62; y=27;
[Item] ID=cliffEdge1_S; q=1; x=62; y=30;
[Item] ID=cliffEdge1_S; q=1; x=62; y=35;
[Item] ID=cliffEdge1_S; q=1; x=62; y=36;
[Item] ID=cliffEdge1_S; q=1; x=62; y=38;
[Item] ID=cliffEdge1_N; q=1; x=62; y=44;
[Item] ID=cliffEdge1_NW; q=1; x=62; y=46;
[Item] ID=cliffEdge1_W_top; q=1; x=62; y=47;
[Item] ID=cliffEdge1_corner2; q=1; x=62; y=48;
[Item] ID=debris_small3; q=1; x=62; y=65;
[Item] ID=rubble; q=1; x=62; y=98;
[Item] ID=cliffEdge1_S; q=1; x=62; y=99;
[Item] ID=cliffEdge1_S; q=1; x=62; y=100;
[Item] ID=cliffEdge1_S; q=1; x=62; y=101;
[Item] ID=cliffEdge1_S; q=1; x=62; y=102;
[Item] ID=pebbles1; q=1; r=180; x=63; y=1;
[Item] ID=cliffEdge1_S; q=1; x=63; y=2;
[Item] ID=cliffEdge1_S; q=1; x=63; y=3;
[Item] ID=cliffEdge1_S; q=1; x=63; y=4;
[Item] ID=cliffEdge1_S; q=1; x=63; y=6;
[Item] ID=rubble; q=1; x=63; y=8;
[Item] ID=cliffEdge1_S; q=1; x=63; y=27;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=63; y=30;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=63; y=31;
[Item] ID=cliffEdge1_S; q=1; x=63; y=35;
[Item] ID=cliffEdge1_S; q=1; x=63; y=36;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=63; y=37;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=63; y=38;
[Item] ID=cliffEdge1_N; q=1; x=63; y=44;
[Item] ID=cliffEdge1_N; q=1; x=63; y=46;
[Item] ID=stash_dirt_loot4; q=1; x=63; y=60;
[Item] ID=rubble; q=1; x=63; y=79;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=63; y=98;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=63; y=99;
[Item] ID=cliffEdge1_S; q=1; x=63; y=100;
[Item] ID=cliffEdge1_S; q=1; x=63; y=101;
[Item] ID=cliffEdge1_S; q=1; x=63; y=102;
[Item] ID=cliffEdge1_S; q=1; x=64; y=2;
[Item] ID=cliffEdge1_S; q=1; x=64; y=3;
[Item] ID=cliffEdge1_S; q=1; x=64; y=4;
[Item] ID=cliffEdge1_S; q=1; x=64; y=6;
[Item] ID=rubble; q=1; x=64; y=13;
[Item] ID=cliffEdge1_S; q=1; x=64; y=27;
[Item] ID=cliffEdge1_S; q=1; x=64; y=31;
[Item] ID=cliffEdge1_S; q=1; x=64; y=35;
[Item] ID=cliffEdge1_S; q=1; x=64; y=36;
[Item] ID=cliffEdge1_S; q=1; x=64; y=37;
[Item] ID=cliffEdge1_N; q=1; x=64; y=44;
[Item] ID=cliffEdge1_N; q=1; x=64; y=46;
[Item] ID=rocks1; q=1; r=-360; x=64; y=55;
[Item] ID=rubble; q=1; x=64; y=94;
[Item] ID=cliffEdge1_S; q=1; x=64; y=98;
[Item] ID=cliffEdge1_S; q=1; x=64; y=100;
[Item] ID=cliffEdge1_S; q=1; x=64; y=101;
[Item] ID=cliffEdge1_S; q=1; x=64; y=102;
[Item] ID=cliffEdge1_S; q=1; x=65; y=2;
[Item] ID=cliffEdge1_S; q=1; x=65; y=3;
[Item] ID=cliffEdge1_S; q=1; x=65; y=4;
[Item] ID=cliffEdge1_S; q=1; x=65; y=6;
[Item] ID=cliffEdge1_corner; q=1; r=360; x=65; y=27;
[Item] ID=cliffEdge1_SW; q=1; r=360; x=65; y=28;
[Item] ID=cliffEdge1_S; q=1; x=65; y=31;
[Item] ID=cliffEdge1_S; q=1; x=65; y=35;
[Item] ID=cliffEdge1_S; q=1; x=65; y=36;
[Item] ID=cliffEdge1_S; q=1; x=65; y=37;
[Item] ID=cliffEdge1_N; q=1; x=65; y=44;
[Item] ID=cliffEdge1_N; q=1; x=65; y=46;
[Item] ID=rubble; q=1; x=65; y=67;
[Item] ID=pebbles2; q=1; x=65; y=77;
[Item] ID=rubble; q=1; x=65; y=93;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=65; y=96;
[Item] ID=cliffEdge1_E; q=1; x=65; y=97;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=65; y=98;
[Item] ID=cliffEdge1_S; q=1; x=65; y=100;
[Item] ID=cliffEdge1_S; q=1; x=65; y=101;
[Item] ID=cliffEdge1_S; q=1; x=65; y=102;
[Item] ID=rubble; q=1; x=66; y=0;
[Item] ID=cliffEdge1_S; q=1; x=66; y=2;
[Item] ID=cliffEdge1_S; q=1; x=66; y=3;
[Item] ID=cliffEdge1_S; q=1; x=66; y=4;
[Item] ID=cliffEdge1_S; q=1; x=66; y=6;
[Item] ID=rubble; q=1; x=66; y=20;
[Item] ID=cliffEdge1_S; q=1; x=66; y=28;
[Item] ID=cliffEdge1_S; q=1; x=66; y=31;
[Item] ID=rubble; q=1; x=66; y=33;
[Item] ID=cliffEdge1_S; q=1; x=66; y=35;
[Item] ID=cliffEdge1_S; q=1; x=66; y=36;
[Item] ID=cliffEdge1_S; q=1; x=66; y=37;
[Item] ID=cliffEdge1_N; q=1; x=66; y=44;
[Item] ID=cliffEdge1_NW; q=1; x=66; y=45;
[Item] ID=cliffEdge1_corner2_top_W; q=1; x=66; y=46;
[Item] ID=rubble; q=1; x=66; y=61;
[Item] ID=rubble; q=1; x=66; y=75;
[Item] ID=rubble; q=1; x=66; y=86;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=66; y=91;
[Item] ID=cliffEdge1_E; q=1; x=66; y=92;
[Item] ID=cliffEdge1_E; q=1; x=66; y=93;
[Item] ID=cliffEdge1_E; q=1; x=66; y=94;
[Item] ID=cliffEdge1_E; q=1; x=66; y=95;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=66; y=96;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=66; y=98;
[Item] ID=cliffEdge1_E; q=1; x=66; y=99;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=66; y=100;
[Item] ID=cliffEdge1_S; q=1; x=66; y=101;
[Item] ID=cliffEdge1_S; q=1; x=66; y=102;
[Item] ID=cliffEdge1_S; q=1; x=67; y=2;
[Item] ID=cliffEdge1_S; q=1; x=67; y=3;
[Item] ID=cliffEdge1_S; q=1; x=67; y=4;
[Item] ID=cliffEdge1_S; q=1; x=67; y=6;
[Item] ID=cliffEdge1_S; q=1; x=67; y=28;
[Item] ID=cliffEdge1_S; q=1; x=67; y=31;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=67; y=34;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=67; y=35;
[Item] ID=cliffEdge1_S; q=1; x=67; y=36;
[Item] ID=cliffEdge1_S; q=1; x=67; y=37;
[Item] ID=rubble; q=1; x=67; y=38;
[Item] ID=cliffEdge1_N; q=1; x=67; y=44;
[Item] ID=cliffEdge1_N; q=1; x=67; y=45;
[Item] ID=rubble; q=1; x=67; y=47;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=67; y=60;
[Item] ID=cliffEdge1_E; q=1; x=67; y=61;
[Item] ID=cliffEdge1_E; q=1; x=67; y=62;
[Item] ID=cliffEdge1_E; q=1; x=67; y=63;
[Item] ID=cliffEdge1_E; q=1; x=67; y=64;
[Item] ID=cliffEdge1_E; q=1; x=67; y=65;
[Item] ID=cliffEdge1_E; q=1; x=67; y=66;
[Item] ID=cliffEdge1_E; q=1; x=67; y=67;
[Item] ID=cliffEdge1_E; q=1; x=67; y=68;
[Item] ID=cliffEdge1_E; q=1; x=67; y=69;
[Item] ID=cliffEdge1_E; q=1; x=67; y=70;
[Item] ID=cliffEdge1_E; q=1; x=67; y=71;
[Item] ID=cliffEdge1_E; q=1; x=67; y=72;
[Item] ID=cliffEdge1_E; q=1; x=67; y=73;
[Item] ID=cliffEdge1_E; q=1; x=67; y=74;
[Item] ID=cliffEdge1_E; q=1; x=67; y=75;
[Item] ID=cliffEdge1_E; q=1; x=67; y=76;
[Item] ID=cliffEdge1_E; q=1; x=67; y=77;
[Item] ID=cliffEdge1_E; q=1; x=67; y=78;
[Item] ID=cliffEdge1_E; q=1; x=67; y=79;
[Item] ID=cliffEdge1_E; q=1; x=67; y=80;
[Item] ID=cliffEdge1_E; q=1; x=67; y=81;
[Item] ID=cliffEdge1_E; q=1; x=67; y=82;
[Item] ID=cliffEdge1_E; q=1; x=67; y=83;
[Item] ID=cliffEdge1_E; q=1; x=67; y=84;
[Item] ID=cliffEdge1_E; q=1; x=67; y=85;
[Item] ID=cliffEdge1_E; q=1; x=67; y=86;
[Item] ID=cliffEdge1_E; q=1; x=67; y=87;
[Item] ID=cliffEdge1_E; q=1; x=67; y=88;
[Item] ID=cliffEdge1_E; q=1; x=67; y=89;
[Item] ID=cliffEdge1_E; q=1; x=67; y=90;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=67; y=91;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=67; y=94;
[Item] ID=cliffEdge1_E; q=1; x=67; y=95;
[Item] ID=cliffEdge1_E; q=1; x=67; y=96;
[Item] ID=cliffEdge1_E; q=1; x=67; y=97;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=67; y=98;
[Item] ID=cliffEdge1_S; q=1; x=67; y=101;
[Item] ID=cliffEdge1_S; q=1; x=67; y=102;
[Item] ID=cliffEdge1_S; q=1; x=68; y=2;
[Item] ID=cliffEdge1_S; q=1; x=68; y=3;
[Item] ID=cliffEdge1_S; q=1; x=68; y=4;
[Item] ID=cliffEdge1_S; q=1; x=68; y=6;
[Item] ID=cliffEdge1_S; q=1; x=68; y=28;
[Item] ID=rubble; q=1; x=68; y=30;
[Item] ID=cliffEdge1_S; q=1; x=68; y=31;
[Item] ID=cliffEdge1_S; q=1; x=68; y=34;
[Item] ID=cliffEdge1_S; q=1; x=68; y=36;
[Item] ID=cliffEdge1_S; q=1; x=68; y=37;
[Item] ID=debris_small3; q=1; x=68; y=38;
[Item] ID=cliffEdge1_N; q=1; x=68; y=44;
[Item] ID=cliffEdge1_N; q=1; x=68; y=45;
[Item] ID=cliffEdge1_S; q=1; x=68; y=60;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=68; y=61;
[Item] ID=cliffEdge1_E; q=1; x=68; y=62;
[Item] ID=cliffEdge1_E; q=1; x=68; y=63;
[Item] ID=cliffEdge1_E; q=1; x=68; y=64;
[Item] ID=cliffEdge1_E; q=1; x=68; y=65;
[Item] ID=cliffEdge1_E; q=1; x=68; y=66;
[Item] ID=cliffEdge1_E; q=1; x=68; y=67;
[Item] ID=cliffEdge1_E; q=1; x=68; y=68;
[Item] ID=cliffEdge1_E; q=1; x=68; y=69;
[Item] ID=cliffEdge1_E; q=1; x=68; y=70;
[Item] ID=cliffEdge1_E; q=1; x=68; y=71;
[Item] ID=cliffEdge1_E; q=1; x=68; y=72;
[Item] ID=cliffEdge1_E; q=1; x=68; y=73;
[Item] ID=cliffEdge1_E; q=1; x=68; y=74;
[Item] ID=cliffEdge1_E; q=1; x=68; y=75;
[Item] ID=cliffEdge1_E; q=1; x=68; y=76;
[Item] ID=cliffEdge1_E; q=1; x=68; y=77;
[Item] ID=cliffEdge1_E; q=1; x=68; y=78;
[Item] ID=cliffEdge1_E; q=1; x=68; y=79;
[Item] ID=cliffEdge1_E; q=1; x=68; y=80;
[Item] ID=cliffEdge1_E; q=1; x=68; y=81;
[Item] ID=cliffEdge1_E; q=1; x=68; y=82;
[Item] ID=cliffEdge1_E; q=1; x=68; y=83;
[Item] ID=cliffEdge1_E; q=1; x=68; y=84;
[Item] ID=cliffEdge1_E; q=1; x=68; y=85;
[Item] ID=cliffEdge1_E; q=1; x=68; y=86;
[Item] ID=cliffEdge1_E; q=1; x=68; y=87;
[Item] ID=cliffEdge1_E; q=1; x=68; y=88;
[Item] ID=cliffEdge1_E; q=1; x=68; y=89;
[Item] ID=cliffEdge1_E; q=1; x=68; y=90;
[Item] ID=cliffEdge1_E; q=1; x=68; y=91;
[Item] ID=cliffEdge1_E; q=1; x=68; y=92;
[Item] ID=cliffEdge1_E; q=1; x=68; y=93;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=68; y=94;
[Item] ID=cliffEdge1_corner; q=1; r=-360; x=68; y=98;
[Item] ID=cliffEdge1_E; q=1; x=68; y=99;
[Item] ID=cliffEdge1_E; q=1; x=68; y=100;
[Item] ID=cliffEdge1_SW; q=1; r=-360; x=68; y=101;
[Item] ID=cliffEdge1_S; q=1; x=68; y=102;
[Item] ID=cliffEdge1_S; q=1; x=69; y=2;
[Item] ID=cliffEdge1_S; q=1; x=69; y=3;
[Item] ID=cliffEdge1_S; q=1; x=69; y=4;
[Item] ID=cliffEdge1_S; q=1; x=69; y=6;
